main_category,sub_category,job_name,job_area,job_company,job_industry,job_finance,job_scale,job_welfare,salary_range,salary_type,job_experience,job_education,job_tag_list,search_keyword,create_time,,,,
产品,产品经理,AI数据部门经理,杭州·上城区·四季青,凯蓝企业,批发/零售,未融资,1000-9999人,节日福利，员工旅游，年终奖，生日福利，底薪加提成，带薪年假，有无线网，生日福利，工龄奖，加班补助，五险，绩效奖金,20-35K,NULL,3-5年,本科,"数据产品,策略产品,C端产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,AI社交产品经理（C端）,杭州·西湖区·西溪,超块,移动互联网,不需要融资,100-499人,五险一金，全勤奖，员工旅游，零食下午茶，股票期权，节日福利，年终奖，定期体检，带薪年假,20-40K,NULL,3-5年,本科,C端产品,AI,2025/1/20,,,,
产品,产品经理,app产品经理,杭州·滨江区·星耀城,视见睿来,互联网,A轮,20-99人,餐补，零食下午茶，带薪年假，团建聚餐，股票期权，补充医疗保险，员工旅游，免费工装，年终奖，生日福利，加班补助，节日福利，定期体检，五险一金,15-30K,15薪,1-3年,本科,"C端产品,用户/功能产品,AI产品,产品功能,用户调研,,",AI,2025/1/20,,,,
产品,产品经理,APP智能体产品经理,杭州·萧山区·宁围,中移动金融科技,运营商/增值服务,1000-9999人,NULL,,25-40K,NULL,3-5年,本科,"C端产品,B端产品",AI,2025/1/20,,,,
产品,产品经理,BIM数据产品经理,杭州·余杭区·仓前,中交信科集团,计算机软件,未融资,500-999人,节日福利，生日福利，意外险，通讯补贴，定期体检，餐补，免费班车，补充医疗保险，带薪年假，绩效奖金，企业年金，交通补助，五险一金，年终奖,20-30K,NULL,5-10年,本科,"C端产品,B端产品,数据产品,AI产品,其他行业",AI,2025/1/20,,,,
产品,产品经理,C端产品经理,杭州·余杭区·五常,同花顺,互联网,已上市,1000-9999人,定期体检，年终奖，五险一金，零食下午茶，带薪年假，节日福利，免费班车，股票期权，包吃，交通补助,30-45K,15薪,1-3年,硕士,"C端产品,内容产品,社交产品,社区产品",AI,2025/1/20,,,,
产品,产品经理,C端产品经理,杭州·余杭区·仓前,李未可,人工智能,20-99人,NULL,生日福利，零食下午茶，有无线网，带薪年假，年终奖，补充医疗保险，股票期权，节日福利，定期体检，团建聚餐，五险一金,15-20K,NULL,3-5年,本科,"C端产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,c端产品经理,杭州·西湖区·西溪,齐立坊影视,文化艺术/娱乐,未融资,0-20人,五险一金,30-50K,15薪,5-10年,本科,"C端产品,其他方向,社区产品,社交产品,区块链产品",AI,2025/1/20,,,,
产品,产品经理,G端产品经理（偏研发）,杭州·滨江区·星耀城,浙江连信科技有限公司,互联网,不需要融资,100-499人,加班补助，定期体检，交通补助，股票期权，餐补，高温补贴，五险一金，员工旅游，带薪年假，通讯补贴，年终奖，零食下午茶，节日福利,20-35K,NULL,5-10年,本科,"G端产品/政务产品,AI产品,公检法司",AI,2025/1/20,,,,
产品,产品经理,IaaS高级产品经理-弹性计算,杭州·余杭区·仓前,字节跳动,互联网,D轮及以上,10000人以上,零食下午茶，节日礼品，意外险，夜班补助，免费健身设施，餐补，定期体检，年度体检，团建聚餐，家庭关爱假，年终奖，绩效奖金，补充医疗保险，股票期权，五险一金，家属自选保险，餐饮及下午茶，就近租房补贴，带薪年假，住房补贴,30-50K,15薪,5-10年,本科,云计算产品,AI,2025/1/20,,,,
产品,产品经理,kubernetes产品经理 - 远程工作,杭州·余杭区·仓前,云妙算,云计算,天使轮,0-20人,定期体检，工龄奖，节日福利，底薪加提成，生日福利，员工旅游，团建聚餐，保底工资，股票期权，法定节假日三薪，年终奖，绩效奖金，带薪年假，节假日加班费，五险一金,20-40K,NULL,3-5年,本科,"B端产品,云计算产品",AI,2025/1/20,,,,
产品,产品经理,LAZADA-效果广告产品经理-北京/杭州,杭州·余杭区·仓前,LAZADA,电子商务,不需要融资,10000人以上,五险一金，带薪年假，免费班车，年底双薪，意外险，员工旅游，股票期权，团建聚餐，交通补助，补充医疗保险，年终奖，餐补，节日福利，定期体检,25-35K,16薪,3-5年,本科,"商业化,互联网广告",AI,2025/1/20,,,,
产品,产品经理,Miravia - 广告策略产品专家,杭州·余杭区·仓前,LAZADA,电子商务,不需要融资,10000人以上,五险一金，餐补，补充医疗保险，团建聚餐，年终奖，员工旅游，定期体检，年底双薪，交通补助，意外险，节日福利，带薪年假，股票期权，免费班车,40-50K,NULL,3-5年,本科,"广告,电商产品,商业化,商业产品",AI,2025/1/20,,,,
产品,产品经理,Product Manager,杭州·滨江区·彩虹城,数里行间,企业服务,A轮,20-99人,定期体检，节日福利，绩效奖金，带薪年假，住房补贴，年终奖，股票期权，五险一金，团建聚餐，生日福利，通讯补贴，零食下午茶，员工旅游,15-25K,13薪,3-5年,本科,B端产品,AI,2025/1/20,,,,
产品,产品经理,PUSH消息产品经理,杭州·余杭区·西溪,LAZADA,电子商务,不需要融资,10000人以上,年底双薪，意外险，带薪年假，免费班车，节日福利，年终奖，员工旅游，团建聚餐，餐补，股票期权，定期体检，五险一金，补充医疗保险，交通补助,15-23K,16薪,1-3年,本科,"C端产品,用户/功能产品,中后台产品,社区产品,内容产品,,,",AI,2025/1/20,,,,
产品,产品经理,PUSH消息产品经理,杭州·余杭区·仓前,LAZADA,电子商务,不需要融资,10000人以上,定期体检，团建聚餐，股票期权，餐补，五险一金，意外险，节日福利，带薪年假，补充医疗保险，年终奖，免费班车，员工旅游，年底双薪，交通补助,18-25K,16薪,1-3年,本科,"用户/功能产品,B端产品,C端产品,策略产品,电商产品,,,,,,",AI,2025/1/20,,,,
产品,产品经理,SaaS产品经理(A253320),杭州·萧山区·北干,一知智能,互联网,B轮,100-499人,餐补，通讯补贴，高温补贴，节日福利，零食下午茶，交通补助，股票期权，定期体检，员工旅游，绩效奖金，年终奖，带薪年假，五险一金,20-35K,14薪,5-10年,本科,"B端产品,AI产品,AI外呼,营销自动化,智能外呼,CDP,",AI,2025/1/20,,,,
产品,产品经理,TOB商业化产品负责人/专家,杭州·滨江区·长河,网易,互联网,已上市,10000人以上,定期体检，免费班车，节日福利，带薪年假，补充医疗保险，年终奖，包吃，五险一金，全勤奖,45-75K,16薪,10年以上,本科,"B端产品,产品商业化,ERP产品/软件产品,AI产品,",AI,2025/1/20,,,,
产品,产品经理,ToG AI应用平台产品经理,杭州·西湖区·西溪,庞伽莱系统科技,人工智能,天使轮,0-20人,员工旅游，生日福利，团建聚餐，年终奖，带薪年假，夜班补助，有无线网，定期体检，五险一金，股票期权,15-30K,NULL,5-10年,本科,"G端产品/政务产品,云计算产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,中台产品经理,杭州·西湖区·西溪,舆途,计算机软件,未融资,20-99人,带薪年假，定期体检，五险一金，团建聚餐，节日福利，员工旅游，餐补,25-30K,NULL,5-10年,本科,"B端产品,云计算产品,金融产品,AI产品,电商产品",AI,2025/1/20,,,,
产品,产品经理,云原生高级产品经理/产品专家,杭州,阿里巴巴集团,互联网,已上市,10000人以上,补充医疗保险，股票期权，餐补，员工旅游，免费班车，五险一金，零食下午茶，年终奖，交通补助，节日福利,25-50K,16薪,5-10年,本科,"B端产品,商业产品,高级产品经理",AI,2025/1/20,,,,
产品,产品经理,云桌面产品经理,杭州·滨江区·长河,紫光汇智,人工智能,20-99人,NULL,团建聚餐，带薪年假，定期体检，绩效奖金，年终奖，五险一金，法定节假日三薪,20-25K,NULL,3-5年,本科,"C端产品,云计算产品",AI,2025/1/20,,,,
产品,产品经理,互联网产品经理,杭州·余杭区·仓前,微时,企业服务,天使轮,20-99人,餐补，节日福利，员工旅游，股票期权，五险一金，年终奖，带薪年假，定期体检，住房补贴，零食下午茶,15-25K,NULL,3-5年,本科,"B端产品,中后台产品,ERP产品/软件产品,AI产品,,",AI,2025/1/20,,,,
产品,产品经理,互联网产品经理,杭州,热岛科技,互联网,A轮,0-20人,节日福利，五险一金，绩效奖金，带薪年假，零食下午茶，员工旅游，团建聚餐，加班补助，生日福利,12-20K,NULL,3-5年,本科,"内容产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,互联网产品经理,杭州·余杭区·仓前,热岛科技,互联网,A轮,0-20人,五险一金，绩效奖金，带薪年假，节日福利，加班补助，团建聚餐，员工旅游，生日福利，零食下午茶,18-28K,NULL,3-5年,本科,"AI产品,内容产品",AI,2025/1/20,,,,
产品,产品经理,互联网医疗产品经理,杭州·滨江区·长河,全诊医学,医疗健康,A轮,100-499人,带薪年假，零食下午茶,24-30K,NULL,5-10年,硕士,"B端产品,医疗产品",AI,2025/1/20,,,,
产品,产品经理,互联网医疗产品经理for子公司,杭州·余杭区·仓前,蚂蚁集团,互联网,D轮及以上,10000人以上,零食下午茶，定期体检，餐补，节日福利，通讯补贴，免费班车，交通补助，带薪年假，员工旅游，包吃，住房补贴，年终奖，股票期权，全勤奖，加班补助，五险一金,15-30K,16薪,5-10年,本科,"C端产品,数据产品,医疗产品,AI产品,互联网医疗,",AI,2025/1/20,,,,
产品,产品经理,产品专家（TTS方向）,杭州·西湖区·西溪,精准学,人工智能,A轮,100-499人,定期体检，带薪年假，年终奖，团建聚餐，员工旅游，绩效奖金，节日福利，生日福利，股票期权，五险一金,30-40K,NULL,5-10年,本科,"TTS,C端产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,产品专家(V4324),杭州·余杭区·未来科技城,靖安科技,互联网,天使轮,20-99人,五险一金，带薪年假，免费购书，定期团建，股票期权，五险一金全额，年终奖，零食下午茶，餐补，节日福利，月度聚餐，定期体检，周末双休，结婚生子福利，加班补助，试用期全薪，生日福利，上下班不打卡，年假7-20天，异地入住住宿,15-30K,13薪,3-5年,本科,"B端产品,中台/后台产品,AI产品,G端产品,公安,军工",AI,2025/1/20,,,,
产品,产品经理,产品专家（研发效能架构）,杭州·萧山区·南阳,SHEIN,电子商务,D轮及以上,10000人以上,年终奖，节日福利，定期体检，五险一金，零食下午茶，补充医疗保险，加班补助，带薪年假,30-60K,15薪,5-10年,本科,"B端产品,电商产品,研发效能,基础架构",AI,2025/1/20,,,,
产品,产品经理,产品创意开发经理,杭州·萧山区·北干,练领生物科技,日化,未融资,20-99人,餐补，团建聚餐，带薪年假，零食下午茶，免费工装，通讯补贴，底薪加提成，工龄奖，五险一金，员工旅游，年终奖，全勤奖，绩效奖金，节假日加班费，生日福利，节日福利，法定节假日三薪，住房补贴，交通补助，有无线网,10-15K,NULL,经验不限,大专,"B端产品,策略产品,用户产品",AI,2025/1/20,,,,
产品,产品经理,产品助理,杭州·萧山区·钱江世纪城,一往科技,广告营销,未融资,20-99人,底薪加提成，员工旅游，年终奖，餐补，绩效奖金，企业年金，加班补助，定期体检，带薪年假，五险一金，股票期权，交通补助，保底工资,3-6K,NULL,经验不限,本科,"C端产品,B端产品,商业产品,社区产品,内容产品,,,",AI,2025/1/20,,,,
产品,产品经理,产品助理,杭州·萧山区·宁围,视洞科技,互联网,不需要融资,100-499人,带薪年假，股票期权，加班补助，五险一金，年终奖，导师带教,8-10K,NULL,1-3年,本科,"G端产品/政务产品,B端产品,中后台产品",AI,2025/1/20,,,,
产品,产品经理,产品合伙人，AI月老agent,杭州·上城区·五堡,以美育人,互联网,未融资,20-99人,定期体检，五险一金，股票期权，年终奖，员工旅游，节日福利，惊喜小活动，带薪年假，快乐时光,20-30K,NULL,5-10年,本科,"用户/功能产品,C端产品,社区产品,社交产品",AI,2025/1/20,,,,
产品,产品经理,产品品牌宣传经理,杭州·余杭区·五常,凯盟控股,电子商务,不需要融资,20-99人,五险一金，带薪年假，餐补，节日福利，零食下午茶,8-13K,NULL,1-3年,本科,产品规划,AI,2025/1/20,,,,
产品,产品经理,产品实习生,杭州·西湖区·西溪,亚信科技,计算机软件,已上市,10000人以上,带薪年假，五险一金，补充医疗保险，免费班车，股票期权，绩效奖金，餐补，交通补助，节日福利，定期体检，定期体检，加班补助，通讯补贴，年终奖，生日福利，团建聚餐,150-200元/天,NULL,5天/周,6个月,产品实习生,AI,2025/1/20,,,,
产品,产品经理,产品实习生,杭州·西湖区·翠苑,哈啰普惠,互联网,D轮及以上,1000-9999人,带薪年假，加班补助，节假日加班费，节日福利，五险一金，股票期权，年终奖，定期体检，团建聚餐,200-250元/天,NULL,4天/周,3个月,"C端产品,数据产品,策略产品,AI产品",AI,2025/1/20,,,,
产品,产品经理,产品实习生(A33516),杭州·西湖区·三墩,西湖心辰,互联网,B轮,100-499人,节日福利，团建聚餐，五险一金，带薪年假，年终奖，股票期权，加班补助，定期体检，零食下午茶,200-250元/天,NULL,5天/周,3个月,不限的,AI,2025/1/20,,,,
